vid_id,fps,vid_url,view,participants,file_name
0vQIwiIh67c,30,https://www.youtube.com/watch?v=0vQIwiIh67c,on,2,#833 - Building A Second Brain - The Daily Talk Show [0vQIwiIh67c].mp4
ARUdS51MM2I,25,https://www.youtube.com/watch?v=ARUdS51MM2I,off,3,#509 - Matt D'Avella's Rules For Filmmaking & Massages - The Daily Talk Show [ARUdS51MM2I].mp4
CWCLMS6EIHE,25,https://www.youtube.com/watch?v=CWCLMS6EIHE,off,2,#278 - Tradie Dick - The Daily Talk Show [CWCLMS6EIHE].mp4
1Iri_GTMcFs,25,https://www.youtube.com/watch?v=1Iri_GTMcFs,off,3,"#517 - Nick Stone, Bluestone Lane - The Daily Talk Show [1Iri_GTMcFs].mp4"
od1E5oZJ-H8,25,https://www.youtube.com/watch?v=od1E5oZJ-H8,off,2,#446 - A Little Bit Jumpy - The Daily Talk Show [od1E5oZJ-H8].mp4
gP-t4fkOAlg,30,https://www.youtube.com/watch?v=gP-t4fkOAlg,on,2,#856 - Being Humbled - The Daily Talk Show [gP-t4fkOAlg].mp4
TvX2vq4MXoE,25,https://www.youtube.com/watch?v=TvX2vq4MXoE,mix,,#1000 - The First Hour Of Our 16 Hour Live Stream - The Daily Talk Show [TvX2vq4MXoE].mp4
wQZXs3k9pbs,30,https://www.youtube.com/watch?v=wQZXs3k9pbs,mix,4,#750 - Up's Dominic Pym On Next-Generation Banking - The Daily Talk Show [wQZXs3k9pbs].mp4
HN8Wa36S-_c,25,https://www.youtube.com/watch?v=HN8Wa36S-_c,off,2,#474 - Temperature Of The Room - The Daily Talk Show [HN8Wa36S-_c].mp4
3A9g-VG6NyA,25,https://www.youtube.com/watch?v=3A9g-VG6NyA,on,2,#932 - Unwinding - The Daily Talk Show [3A9g-VG6NyA].mp4
LF6lD5k03g4,25,https://www.youtube.com/watch?v=LF6lD5k03g4,off,3,#466 - Dan Ilic On Breaking The Story - The Daily Talk Show [LF6lD5k03g4].mp4
cx6v4hCLluo,30,https://www.youtube.com/watch?v=cx6v4hCLluo,on,2,#824 - Sharing The Toothbrush - The Daily Talk Show [cx6v4hCLluo].mp4
Rcq8y5uZLno,25,https://www.youtube.com/watch?v=Rcq8y5uZLno,off,2,#946 - Discovering Old Mail - The Daily Talk Show [Rcq8y5uZLno].mp4
_UyF1smXR4s,25,https://www.youtube.com/watch?v=_UyF1smXR4s,on,3,"#869 - Andy Lee on Audience, Niches & Iterating - The Daily Talk Show [_UyF1smXR4s].mp4"
1BcZ_HQAplA,30,https://www.youtube.com/watch?v=1BcZ_HQAplA,off,2,#782 - Tommy's Back On Instagram - The Daily Talk Show [1BcZ_HQAplA].mp4
aNXICHhx5q0,25,https://www.youtube.com/watch?v=aNXICHhx5q0,mix,5,#795 - The Drive-Thru - The Daily Talk Show [aNXICHhx5q0].mp4
Ms0dpfQejmQ,25,https://www.youtube.com/watch?v=Ms0dpfQejmQ,off,3,"#613 - Porn, Sex & Squeegees With Dr. Nikki Goldstein - The Daily Talk Show [Ms0dpfQejmQ].mp4"
8dtgvxTu9Jw,25,https://www.youtube.com/watch?v=8dtgvxTu9Jw,off,2,#999 - Putt For A Cup - The Daily Talk Show [8dtgvxTu9Jw].mp4
4Gu5yP9W1GQ,25,https://www.youtube.com/watch?v=4Gu5yP9W1GQ,mix,3,#790 - Heath Davidson On Acceptance & Doubt - The Daily Talk Show [4Gu5yP9W1GQ].mp4
ZBxzXXXu1X4,25,https://www.youtube.com/watch?v=ZBxzXXXu1X4,on,4,#716 - Michelle Battersby - 24 Hour Live Stream - The Daily Talk Show [ZBxzXXXu1X4].mp4
RXsB2GBfWKE,25,https://www.youtube.com/watch?v=RXsB2GBfWKE,on,4,#700 - Live For 24 Hours - The Daily Talk Show [RXsB2GBfWKE].mp4
MH4F-BNZ9Es,25,https://www.youtube.com/watch?v=MH4F-BNZ9Es,off,2,#1007 - Jess & GB Fill In Again - The Daily Talk Show [MH4F-BNZ9Es].mp4
fChPyVnhyF0,30,https://www.youtube.com/watch?v=fChPyVnhyF0,on,2,#868 - Funlympics & Birthday Planning - The Daily Talk Show [fChPyVnhyF0].mp4
2LvGxUvXT9E,25,https://www.youtube.com/watch?v=2LvGxUvXT9E,on,2,"#902 - Public Holidays, Pimples & Profiteroles - The Daily Talk Show [2LvGxUvXT9E].mp4"
AZyGcSvWlYA,25,https://www.youtube.com/watch?v=AZyGcSvWlYA,on,4,#697 - Instinct & Confidence With The Blow's Phoebe Simmonds - The Daily Talk Show [AZyGcSvWlYA].mp4
ihvF_uoO6Tc,25,https://www.youtube.com/watch?v=ihvF_uoO6Tc,off,3,#459 - Late Night With Ash Williams - The Daily Talk Show [ihvF_uoO6Tc].mp4
Ot47J6b6XLg,25,https://www.youtube.com/watch?v=Ot47J6b6XLg,off,3,#556 - The Presidents' Meeting - The Daily Talk Show [Ot47J6b6XLg].mp4
-DKm6QldRe8,25,https://www.youtube.com/watch?v=-DKm6QldRe8,off,2,#357 - Josh’s Health Assessment - The Daily Talk Show [-DKm6QldRe8].mp4
l_x5FQJ3O5g,25,https://www.youtube.com/watch?v=l_x5FQJ3O5g,off,2,#628 - Become A VIP Gronk - The Daily Talk Show [l_x5FQJ3O5g].mp4
nnLMEoscTEk,25,https://www.youtube.com/watch?v=nnLMEoscTEk,off,3,#582 - DJ G Watt - The Daily Talk Show [nnLMEoscTEk].mp4
qol8znyyNNQ,25,https://www.youtube.com/watch?v=qol8znyyNNQ,off,3,#452 - Poster Boy Peter Drew - The Daily Talk Show [qol8znyyNNQ].mp4
-EtlMBjX79E,25,https://www.youtube.com/watch?v=-EtlMBjX79E,off,2,#389 - $500 In Subscriptions - The Daily Talk Show [-EtlMBjX79E].mp4
-rFvvlHz9oE,25,https://www.youtube.com/watch?v=-rFvvlHz9oE,off,3,#506 - Sunset At Laguna Beach - The Daily Talk Show [-rFvvlHz9oE].mp4
V1CSZqGJR8U,25,https://www.youtube.com/watch?v=V1CSZqGJR8U,off,2,#347 - The Back Crack's Coming - The Daily Talk Show [V1CSZqGJR8U].mp4
2H88xx1OrHI,25,https://www.youtube.com/watch?v=2H88xx1OrHI,off,2,#410 - Organised August Confirmed - The Daily Talk Show [2H88xx1OrHI].mp4
Jl_B7WPYzV0,25,https://www.youtube.com/watch?v=Jl_B7WPYzV0,on,3,#661 - Scott Tweedie On Moving To NYC & E! News - The Daily Talk Show [Jl_B7WPYzV0].mp4
V9jNsuNCtPQ,25,https://www.youtube.com/watch?v=V9jNsuNCtPQ,off,2,#325 - No Cash - The Daily Talk Show [V9jNsuNCtPQ].mp4
IteLtQe2D6A,30,https://www.youtube.com/watch?v=IteLtQe2D6A,mix,5,#779 - Going To Dubai - The Daily Talk Show [IteLtQe2D6A].mp4
MMMD-wS0n30,25,https://www.youtube.com/watch?v=MMMD-wS0n30,off,4,#767 - Being Romantic - The Daily Talk Show [MMMD-wS0n30].mp4
vMEEkyB4_Iw,25,https://www.youtube.com/watch?v=vMEEkyB4_Iw,on,4,#885 - The Hirsute Guys - The Daily Talk Show [vMEEkyB4_Iw].mp4
EM_BBB35uOk,25,https://www.youtube.com/watch?v=EM_BBB35uOk,off,3,#624 - Nick Capper On Comedy & The Tuxedo Traveller - The Daily Talk Show [EM_BBB35uOk].mp4
Q3ndz3yzzJA,25,https://www.youtube.com/watch?v=Q3ndz3yzzJA,off,3,#562 - Commercialising Your Brand With Belinda Wall - The Daily Talk Show [Q3ndz3yzzJA].mp4
5Y-2j0dyouM,25,https://www.youtube.com/watch?v=5Y-2j0dyouM,off,3,#425 - Kylie Eddy On Lean Filmmaking - The Daily Talk Show [5Y-2j0dyouM].mp4
snyuny5HL_g,25,https://www.youtube.com/watch?v=snyuny5HL_g,off,2,#336 - Thrown Under The Bus - The Daily Talk Show [snyuny5HL_g].mp4
QLK_OjPU9C0,30,https://www.youtube.com/watch?v=QLK_OjPU9C0,on,3,#808 - Chocolate Éclairs vs Profiteroles - The Daily Talk Show [QLK_OjPU9C0].mp4
hdUhGFZ5hw8,25,https://www.youtube.com/watch?v=hdUhGFZ5hw8,off,4,#428 - The Official End Of The Week - The Daily Talk Show [hdUhGFZ5hw8].mp4
cfsKSJE3WWM,25,https://www.youtube.com/watch?v=cfsKSJE3WWM,off,2,#356 - Confessions & Premature Announcements - The Daily Talk Show [cfsKSJE3WWM].mp4
tuwEtu0l5jg,30,https://www.youtube.com/watch?v=tuwEtu0l5jg,off,4,#770 - Jase Hawkins Is Taking Up Golf - The Daily Talk Show [tuwEtu0l5jg].mp4
Nz5zw5FuF7Q,25,https://www.youtube.com/watch?v=Nz5zw5FuF7Q,off,2,#432 - Quality & Perfectionism - The Daily Talk Show [Nz5zw5FuF7Q].mp4
pMB89cq3Ans,25,https://www.youtube.com/watch?v=pMB89cq3Ans,off,2,#962 - Facebook Bans News In Australia - The Daily Talk Show [pMB89cq3Ans].mp4
ddzMT2qMNPo,25,https://www.youtube.com/watch?v=ddzMT2qMNPo,off,2,#1001 - We Were Held For Ransom - The Daily Talk Show [ddzMT2qMNPo].mp4
oBR_tE5LvAg,30,https://www.youtube.com/watch?v=oBR_tE5LvAg,off,2,#775 - Working With Difficult People - The Daily Talk Show [oBR_tE5LvAg].mp4
Pmpw8LIsTco,25,https://www.youtube.com/watch?v=Pmpw8LIsTco,off,3,#518 - Josh Simons On Investment & Looking After Yourself - The Daily Talk Show [Pmpw8LIsTco].mp4
p_DzOIUjfnY,25,https://www.youtube.com/watch?v=p_DzOIUjfnY,on,4,#658 - A Field Day - The Daily Talk Show [p_DzOIUjfnY].mp4
NTCWB9APhQk,25,https://www.youtube.com/watch?v=NTCWB9APhQk,on,4,#720 - Ryan Shelton - 24 Hour Live Stream - The Daily Talk Show [NTCWB9APhQk].mp4
M7JiESb8-Wo,25,https://www.youtube.com/watch?v=M7JiESb8-Wo,mix,,#500 - Celebrating 500 Episodes (Live Show) - The Daily Talk Show [M7JiESb8-Wo].mp4
vn7NABdbCRQ,25,https://www.youtube.com/watch?v=vn7NABdbCRQ,on,3,#818 - Steph Tisdell On Comedy & Culture - The Daily Talk Show [vn7NABdbCRQ].mp4
Gkc8Ae_jj2U,25,https://www.youtube.com/watch?v=Gkc8Ae_jj2U,off,3,#470 - Athan Didaskalou On Redesigning Luggage - The Daily Talk Show [Gkc8Ae_jj2U].mp4
5nB3U8wT1s4,25,https://www.youtube.com/watch?v=5nB3U8wT1s4,off,2,#965 - Internalising Vs. Sharing - The Daily Talk Show [5nB3U8wT1s4].mp4
TEkwQFDDizk,25,https://www.youtube.com/watch?v=TEkwQFDDizk,on,4,#844 - They've Arrived - The Daily Talk Show [TEkwQFDDizk].mp4
-O8Dyi0oUmY,25,https://www.youtube.com/watch?v=-O8Dyi0oUmY,off,2,#487 - Testosterone & Tans - The Daily Talk [-O8Dyi0oUmY].mp4
G1Q91K1tOYY,30,https://www.youtube.com/watch?v=G1Q91K1tOYY,on,2,#876 - Procrastination & Switching Off - The Daily Talk Show [G1Q91K1tOYY].mp4
kg_RmfTsBzA,25,https://www.youtube.com/watch?v=kg_RmfTsBzA,mix,3,#1000 - Ryan Shelton - 1000 Minute Live Stream - The Daily Talk Show [kg_RmfTsBzA].mp4
tRIx0NgNsjQ,25,https://www.youtube.com/watch?v=tRIx0NgNsjQ,off,2,#1009 - Josh Is Off Joe Rogan [tRIx0NgNsjQ].mp4
j3fkmuMxSm0,25,https://www.youtube.com/watch?v=j3fkmuMxSm0,off,2,#293 - Erik's Perspective - The Daily Talk Show [j3fkmuMxSm0].mp4
viQeES9wsdM,25,https://www.youtube.com/watch?v=viQeES9wsdM,off,2,#374 - Sabotaging & Self Serving Beliefs - The Daily Talk Show [viQeES9wsdM].mp4
FiFeoMsIQYk,25,https://www.youtube.com/watch?v=FiFeoMsIQYk,off,2,#791 - The Broken Garage Door - The Daily Talk Show [FiFeoMsIQYk].mp4
mP2Io200ups,25,https://www.youtube.com/watch?v=mP2Io200ups,off,2,#373 - It’s Good To Be Back - The Daily Talk Show [mP2Io200ups].mp4
Xt889QpxYa8,25,https://www.youtube.com/watch?v=Xt889QpxYa8,off,2,#291 - Run-Of-The-Mill Podcaster - The Daily Talk Show [Xt889QpxYa8].mp4
2HPS1y6sKIA,30,https://www.youtube.com/watch?v=2HPS1y6sKIA,on,2,#894 - Picnicked Out - The Daily Talk Show [2HPS1y6sKIA].mp4
2GQDJSiMlWQ,25,https://www.youtube.com/watch?v=2GQDJSiMlWQ,off,3,"#578 - Trends, Dips & Travel Experiences With Natalie Harris - The Daily Talk Show [2GQDJSiMlWQ].mp4"
WhACHZNtzss,25,https://www.youtube.com/watch?v=WhACHZNtzss,off,3,#546 - First Times With Ash Williams - The Daily Talk Show [WhACHZNtzss].mp4
IzqHNN_bHrk,25,https://www.youtube.com/watch?v=IzqHNN_bHrk,off,2,#501 - The IQ Test - The Daily Talk Show [IzqHNN_bHrk].mp4
CG7zu6wxSL8,25,https://www.youtube.com/watch?v=CG7zu6wxSL8,off,2,#300 - Mr. 97's First Time - The Daily Talk Show [CG7zu6wxSL8].mp4
JBWS_JzhH-Y,25,https://www.youtube.com/watch?v=JBWS_JzhH-Y,off,3,#454 - Andy Lee On The Business Of Doing What You Love - The Daily Talk Show [JBWS_JzhH-Y].mp4
BN4lASuEI2s,25,https://www.youtube.com/watch?v=BN4lASuEI2s,off,2,#298 - Still Got The Virus - The Daily Talk Show [BN4lASuEI2s].mp4
NqdP-Qj11HQ,25,https://www.youtube.com/watch?v=NqdP-Qj11HQ,off,2,#997 - Fun Moments In Life - The Daily Talk Show [NqdP-Qj11HQ].mp4
_REu1eHzEzg,25,https://www.youtube.com/watch?v=_REu1eHzEzg,off,2,#955 - Wedding Invitations & Expectations - The Daily Talk Show [_REu1eHzEzg].mp4
c-fltjx7GgE,30,https://www.youtube.com/watch?v=c-fltjx7GgE,off,3,#772 - Our Voices Have Changed - The Daily Talk Show [c-fltjx7GgE].mp4
3_s-5bwXGU4,25,https://www.youtube.com/watch?v=3_s-5bwXGU4,off,2,#793 - The Blindfolded Cadbury Taste Test - The Daily Talk Show [3_s-5bwXGU4].mp4
FmjROmk89fI,25,https://www.youtube.com/watch?v=FmjROmk89fI,off,2,#987 -  A Blow Up About Advice - The Daily Talk Show [FmjROmk89fI].mp4
AvE9oI-5vIQ,30,https://www.youtube.com/watch?v=AvE9oI-5vIQ,off,4,"#748 - Weight, Insecurities & Subscriptions - The Daily Talk Show [AvE9oI-5vIQ].mp4"
b06RCZxLSl8,25,https://www.youtube.com/watch?v=b06RCZxLSl8,on,3,#896 - Seth Godin On Failure & Shipping Creative Work - The Daily Talk Show [b06RCZxLSl8].mp4
iXsR6JyQK48,25,https://www.youtube.com/watch?v=iXsR6JyQK48,off,2,#534 - Schoolies Week - The Daily Talk Show [iXsR6JyQK48].mp4
yRebLNXUU10,30,https://www.youtube.com/watch?v=yRebLNXUU10,off,5,#756 - Pissed On Prosecco With Tully Smyth - The Daily Talk Show [yRebLNXUU10].mp4
oG7Q5HCMCME,25,https://www.youtube.com/watch?v=oG7Q5HCMCME,off,2,#957 - Camcorder Club - The Daily Talk Show [oG7Q5HCMCME].mp4
_7eBQsSh6jw,25,https://www.youtube.com/watch?v=_7eBQsSh6jw,on,2,#891 - Thinking About Us - The Daily Talk Show [_7eBQsSh6jw].mp4
rNR-aIoS2kE,25,https://www.youtube.com/watch?v=rNR-aIoS2kE,on,4,#723 - Dyl & Dil - 24 Hour Live Stream - The Daily Talk Show [rNR-aIoS2kE].mp4
HeoyPwzw4iM,25,https://www.youtube.com/watch?v=HeoyPwzw4iM,off,2,#949 - GameStop & Robotic Vacuums - The Daily Talk Show [HeoyPwzw4iM].mp4
QlFYwbRRQ9w,25,https://www.youtube.com/watch?v=QlFYwbRRQ9w,on,3,#666 - Personality Tests - The Daily Talk Show [QlFYwbRRQ9w].mp4
k5kIQbBVUeQ,25,https://www.youtube.com/watch?v=k5kIQbBVUeQ,on,4,#830 - Shower Routines & A $450 Shaver - The Daily Talk Show [k5kIQbBVUeQ].mp4
aW5-N_cReWQ,25,https://www.youtube.com/watch?v=aW5-N_cReWQ,off,3,"#477 - Sarah Grynberg, A life Of Greatness - The Daily Talk Show [aW5-N_cReWQ].mp4"
WHvQRyQ__9Q,25,https://www.youtube.com/watch?v=WHvQRyQ__9Q,off,3,#614 - Tomorrow Man's Tom Harkin On Reinventing Masculinity - The Daily Talk Show [WHvQRyQ__9Q].mp4
GcCeKPGWOAE,30,https://www.youtube.com/watch?v=GcCeKPGWOAE,on,3,#645 - Going Into Lockdown - The Daily Talk Show [GcCeKPGWOAE].mp4
c3Mpq9IS6Jc,30,https://www.youtube.com/watch?v=c3Mpq9IS6Jc,on,25,#674 - Three Strikes - The Daily Talk Show [c3Mpq9IS6Jc].mp4
sG_sGP8x3fU,25,https://www.youtube.com/watch?v=sG_sGP8x3fU,off,3,"#633 - Radio, Kids & Comedy With Dave Thornton - The Daily Talk Show [sG_sGP8x3fU].mp4"
WBJAWDo-0Do,25,https://www.youtube.com/watch?v=WBJAWDo-0Do,mix,,#1000  - Jack Post - 1000 Minute Live Stream - The Daily Talk Show [WBJAWDo-0Do].mp4
9ItMCIWlGsA,25,https://www.youtube.com/watch?v=9ItMCIWlGsA,off,2,#302 - Our New Boy Band - The Daily Talk Show [9ItMCIWlGsA].mp4
GjckgJwbNoc,25,https://www.youtube.com/watch?v=GjckgJwbNoc,off,3,#292 - Improv with Dr. Jason Fox - The Daily Talk Show [GjckgJwbNoc].mp4
5yWkHb0eHBE,25,https://www.youtube.com/watch?v=5yWkHb0eHBE,off,2,#323 - Five Cats - The Daily Talk Show [5yWkHb0eHBE].mp4
1OA9ckO0Lgk,25,https://www.youtube.com/watch?v=1OA9ckO0Lgk,on,3,#664 - Sharing The Block - The Daily Talk Show [1OA9ckO0Lgk].mp4
oFcTVfAcCKc,30,https://www.youtube.com/watch?v=oFcTVfAcCKc,on,3,#809 - The NFL Guys - The Daily Talk Show [oFcTVfAcCKc].mp4
1B0Wg7iVnXE,25,https://www.youtube.com/watch?v=1B0Wg7iVnXE,off,2,#378 - The Dandruff Dab - The Daily Talk Show [1B0Wg7iVnXE].mp4
_opHCVvwvZs,25,https://www.youtube.com/watch?v=_opHCVvwvZs,on,6,#719 - Laura Henshaw & Stephanie Miller (KIC) - 24 Hour Live Stream - The Daily Talk Show [_opHCVvwvZs].mp4
800F8FxOnrY,25,https://www.youtube.com/watch?v=800F8FxOnrY,off,2,#280 - Schools and Prison - The Daily Talk Show [800F8FxOnrY].mp4
PkaSB0Pj5vs,25,https://www.youtube.com/watch?v=PkaSB0Pj5vs,on,2,#639 - Show Update - The Daily Talk Show [PkaSB0Pj5vs].mp4
UxNeIqd5om8,25,https://www.youtube.com/watch?v=UxNeIqd5om8,off,2,#636 - Looking Neat - The Daily Talk Show [UxNeIqd5om8].mp4
A0Hy9e-pXGw,25,https://www.youtube.com/watch?v=A0Hy9e-pXGw,off,3,#491 - Trivia & Snitching With Josh's Bro - The Daily Talk Show [A0Hy9e-pXGw].mp4
AGoaehHMby0,25,https://www.youtube.com/watch?v=AGoaehHMby0,off,3,#498 - Co-MC Gemma Watts - The Daily Talk Show [AGoaehHMby0].mp4
8e9GEEgOshE,25,https://www.youtube.com/watch?v=8e9GEEgOshE,off,3,#269 - In The Sauna With Christian Hull - The Daily Talk Show [8e9GEEgOshE].mp4
YuFrFm60fDg,25,https://www.youtube.com/watch?v=YuFrFm60fDg,off,3,#442 - Father's Day With Tommy's Dad - The Daily Talk Show [YuFrFm60fDg].mp4
emyxFkU-r5U,30,https://www.youtube.com/watch?v=emyxFkU-r5U,on,2,#805 - Controlling Your Controllables - The Daily Talk Show [emyxFkU-r5U].mp4
88yQv7XT2yg,25,https://www.youtube.com/watch?v=88yQv7XT2yg,off,2,#971 - Gratitude & Versions Of Reality - The Daily Talk Show [88yQv7XT2yg].mp4
ha6cEZuUOS0,25,https://www.youtube.com/watch?v=ha6cEZuUOS0,on,4,#906 - Family Trivia - The Daily Talk Show [ha6cEZuUOS0].mp4
AR1G36a__qQ,25,https://www.youtube.com/watch?v=AR1G36a__qQ,off,3,"#460 - Auditions, Pitching & The Loop With Scott Tweedie - The Daily Talk Show [AR1G36a__qQ].mp4"
f6k5RAJg2TQ,25,https://www.youtube.com/watch?v=f6k5RAJg2TQ,off,2,#994 - Parenting - The Daily Talk Show [f6k5RAJg2TQ].mp4
tPl6BJF4rAQ,25,https://www.youtube.com/watch?v=tPl6BJF4rAQ,off,2,#267 - Soggy Croissants - The Daily Talk Show [tPl6BJF4rAQ].mp4
9WFGR1PTZkQ,25,https://www.youtube.com/watch?v=9WFGR1PTZkQ,on,4,"#829 - Index Cards, Coral & Dehydration - The Daily Talk Show [9WFGR1PTZkQ].mp4"
j2qRc6QXQaI,25,https://www.youtube.com/watch?v=j2qRc6QXQaI,off,3,#330 - Lewis Spears Is The Best - The Daily Talk Show [j2qRc6QXQaI].mp4
_OXr1JbK6A4,25,https://www.youtube.com/watch?v=_OXr1JbK6A4,on,4,#899 - Wasting My Time - The Daily Talk Show [_OXr1JbK6A4].mp4
cf5d8nocwAM,25,https://www.youtube.com/watch?v=cf5d8nocwAM,off,2,#990 - Bat Smell & OnlyFans - The Daily Talk Show [cf5d8nocwAM].mp4
oTglH_lg4Z8,25,https://www.youtube.com/watch?v=oTglH_lg4Z8,on,4,#913 - The Baseball Pitcher - The Daily Talk Show [oTglH_lg4Z8].mp4
SZE1l5CTxpI,25,https://www.youtube.com/watch?v=SZE1l5CTxpI,on,3,#889 - Craig Harper On The Fitness Industry & Observing Thought - The Daily Talk Show [SZE1l5CTxpI].mp4
NABRGt7zRLc,30,https://www.youtube.com/watch?v=NABRGt7zRLc,on,2,#931 - The Pain In The Process - The Daily Talk Show [NABRGt7zRLc].mp4
GkCWg5ULhCs,25,https://www.youtube.com/watch?v=GkCWg5ULhCs,off,3,#585 - Mr. 97 Opens Up About Sex - The Daily Talk Show [GkCWg5ULhCs].mp4
QMrzYXLRaHQ,25,https://www.youtube.com/watch?v=QMrzYXLRaHQ,on,4,#692 - An Autoresponder Nightmare - The Daily Talk Show [QMrzYXLRaHQ].mp4
tIHG7x0Ja8E,25,https://www.youtube.com/watch?v=tIHG7x0Ja8E,off,3,#610 - Thirst Traps & Impersonations With Gemma Watts - The Daily Talk Show [tIHG7x0Ja8E].mp4
T98WlraqMSk,25,https://www.youtube.com/watch?v=T98WlraqMSk,on,4,#728 - Manscaping - The Daily Talk Show [T98WlraqMSk].mp4
SUMqKHAvI2U,25,https://www.youtube.com/watch?v=SUMqKHAvI2U,on,4,#737 - Cooking Tips &  Lost Keys - The Daily Talk Show [SUMqKHAvI2U].mp4
cn_Wy6ESlK0,25,https://www.youtube.com/watch?v=cn_Wy6ESlK0,off,3,#559 - The Follow Up With Tully Smyth - The Daily Talk Show [cn_Wy6ESlK0].mp4
V9EjpgvrQ-c,25,https://www.youtube.com/watch?v=V9EjpgvrQ-c,off,5,"#760 - Buying 80,000 Bees - The Daily Talk Show [V9EjpgvrQ-c].mp4"
Cn5nqvQWnJE,30,https://www.youtube.com/watch?v=Cn5nqvQWnJE,on,2,#803 - Taking Ownership - The Daily Talk Show [Cn5nqvQWnJE].mp4
-hTMwBRJrVQ,25,https://www.youtube.com/watch?v=-hTMwBRJrVQ,off,3,#436 - Marlee Silva Tiddas 4 Tiddas - The Daily Talk Show [-hTMwBRJrVQ].mp4
VQv8yemxVLY,25,https://www.youtube.com/watch?v=VQv8yemxVLY,on,3,#665 - Flight Simulators & TikTok Nominate - The Daily Talk Show [VQv8yemxVLY].mp4
oVwFXGJEiuI,25,https://www.youtube.com/watch?v=oVwFXGJEiuI,off,3,#563 - Choose One Word With Jason Fox - The Daily Talk Show [oVwFXGJEiuI].mp4
-N8EUnOf0H0,30,https://www.youtube.com/watch?v=-N8EUnOf0H0,on,25,#650 - A Remote Announcement - The Daily Talk Show [-N8EUnOf0H0].mp4
h23VFOpGGZU,30,https://www.youtube.com/watch?v=h23VFOpGGZU,on,2,#814 - Travelling With Twisted Testicles - The Daily Talk Show [h23VFOpGGZU].mp4
VqTM-aq7Hvo,25,https://www.youtube.com/watch?v=VqTM-aq7Hvo,off,3,"#441 - Freelancing, Business And Contracts With Ryan Jon - The Daily Talk Show [VqTM-aq7Hvo].mp4"
JWFhxLHR4Q8,30,https://www.youtube.com/watch?v=JWFhxLHR4Q8,on,4,#727 - Michelle Andrews & Zara McDonald On Anxiety & Perception - The Daily Talk Show [JWFhxLHR4Q8].mp4
q0mz4L4g_qs,30,https://www.youtube.com/watch?v=q0mz4L4g_qs,on,2,#873 - The Walking Year - The Daily Talk Show [q0mz4L4g_qs].mp4
8YTO970mDfg,25,https://www.youtube.com/watch?v=8YTO970mDfg,on,3,#820 - Zach Mander On Content Ownership & Delusion - The Daily Talk Show [8YTO970mDfg].mp4
d7cJx7a7zls,25,https://www.youtube.com/watch?v=d7cJx7a7zls,off,2,#1008 - Tik Tok Famous - The Daily Talk Show [d7cJx7a7zls].mp4
1djTFur_dmc,25,https://www.youtube.com/watch?v=1djTFur_dmc,off,2,#409 - Mr. 97's Going Blonde - The Daily Talk Show [1djTFur_dmc].mp4
JOI1aha_qVc,25,https://www.youtube.com/watch?v=JOI1aha_qVc,off,4,#448 - Moving To The Beach - The Daily Talk Show [JOI1aha_qVc].mp4
OnSXp69sj1k,25,https://www.youtube.com/watch?v=OnSXp69sj1k,off,2,#473 - The Stolen Knucklebones - The Daily Talk Show [OnSXp69sj1k].mp4
_Q7tZ0LzaeI,25,https://www.youtube.com/watch?v=_Q7tZ0LzaeI,off,3,#560 - From TV To Social Media Content With Max Price - The Daily Talk Show [_Q7tZ0LzaeI].mp4
rjJmkUCU_PU,25,https://www.youtube.com/watch?v=rjJmkUCU_PU,on,4,#708 - The Board Meeting - The Daily Talk Show [rjJmkUCU_PU].mp4
LDikdizDxJY,25,https://www.youtube.com/watch?v=LDikdizDxJY,off,2,#478 - Checking In With 3D-Dyl - The Daily Talk Show [LDikdizDxJY].mp4
CV86x6sh3ac,25,https://www.youtube.com/watch?v=CV86x6sh3ac,off,2,#307 - 3D Dyl Down Under - The Daily Talk Show [CV86x6sh3ac].mp4
ZDh1N88OS3c,25,https://www.youtube.com/watch?v=ZDh1N88OS3c,off,2,#297 - Josh's Fasting Fail - The Daily Talk Show [ZDh1N88OS3c].mp4
SgbarV4nUp8,25,https://www.youtube.com/watch?v=SgbarV4nUp8,on,2,#884 - Hamish Blake Co-Hosts The Podcast - The Daily Talk Show [SgbarV4nUp8].mp4
R3LOtCcamcY,30,https://www.youtube.com/watch?v=R3LOtCcamcY,on,4,#646 - From Chaos To Calm With Shannah Kennedy - The Daily Talk Show [R3LOtCcamcY].mp4
BaeZXXinvI4,25,https://www.youtube.com/watch?v=BaeZXXinvI4,off,3,"#548 - Campbell Walker, Struthless - The Daily Talk Show [BaeZXXinvI4].mp4"
KTPDi3yu5fc,25,https://www.youtube.com/watch?v=KTPDi3yu5fc,off,2,#573 - Josh Vs The Lil' Nitro - The Daily Talk Show [KTPDi3yu5fc].mp4
pBEQqmA-YaM,25,https://www.youtube.com/watch?v=pBEQqmA-YaM,off,3,#637 - Kristie Mercer On Travel And Trusting Life - The Daily Talk Show [pBEQqmA-YaM].mp4
GrmDYJer5t0,25,https://www.youtube.com/watch?v=GrmDYJer5t0,off,3,"#589 - Naysan Naraqi On Religion, Culture & The News - The Daily Talk Show [GrmDYJer5t0].mp4"
hSUFKQ0-AY4,25,https://www.youtube.com/watch?v=hSUFKQ0-AY4,off,3,#322 - Rigid And Jazzy With Genevieve Day - The Daily Talk Show [hSUFKQ0-AY4].mp4
